Length_m,Width_m,Height_m,Load_N,MaxStress_Pa
1.1741985453031396,0.13606347214668515,0.02509200747669356,3889.212349355546,319846850.4744288
1.3071047670654723,0.10500714902800345,0.0703319758451693,1669.7212468807752,25210480.22497253
0.3789657016239961,0.10739043947407867,0.04471842291279669,958.0427695399022,10143725.223780576
1.3328262482324453,0.020694088456059512,0.20065235709601506,3195.036930632565,30666614.72361057
0.5898910102683956,0.14803330359476827,0.04587453029719364,543.222968252717,6171609.79943242
0.41058770807497513,0.13411823846485588,0.18657249458057232,4859.62810792167,2564349.123644775
1.9131054133306664,0.13636380934491196,0.10870149864849901,3198.746595619471,22787663.594219353
1.941574456226751,0.10570178981661336,0.036877029641068475,4930.888052516603,399609898.08304554
1.6742754917979839,0.06482230072508975,0.20692791136926472,1760.5777750453167,6371927.061624141
0.8178434075947301,0.1361743243817625,0.15331503115442108,4858.90528983295,7448951.4058622625
0.46604259381085256,0.05789720065965501,0.0742251479586218,813.2550138702555,7129250.923907089
1.4631961450706668,0.09315250063448638,0.22577667009651362,299.4043845004394,553553.1287087154
1.0482592393573222,0.03296502640470471,0.030409412190226838,261.62189622755255,53978965.82873863
0.507464999236124,0.13985423191725752,0.06641850988548546,2377.864815936213,11735203.812235866
1.1418007471891594,0.03830015951025774,0.19297079339534803,506.7205676451144,2434032.418381006
0.35846048589587126,0.049236584744952946,0.1831569239712745,2609.6226324212485,3398096.0202203863
1.8458446835339295,0.09255744055666795,0.08653248955662995,1704.7524671936123,27241937.925658815
0.7399259687200288,0.1193320900276876,0.034265721331140114,1744.5820631231663,55278203.298384055
1.4262878834017694,0.10051566977171887,0.21735795661173707,3214.484083071332,5792751.078441033
0.8299088293519985,0.050177408664020304,0.0921504567560776,899.1802301429389,10508123.580464201
1.1841156360022784,0.020122595528573744,0.065014085433501,3856.111514664682,322103940.6211666
1.2294074748835753,0.1184295754399671,0.13869421914302474,2951.9515069153103,9558272.91347563
0.614252574393396,0.14807695236844218,0.22935225583496288,4583.2286813528035,2168584.069686166
1.9482938671997496,0.12528870563979175,0.03001571290397633,1887.7192034608647,195494192.13898894
1.6177257997138947,0.07982686036035999,0.19613494024710418,4915.303461128915,15536296.973382587
1.8971482006591216,0.13748974398188385,0.15166884242590303,2921.5554688987136,10514862.487029184
1.821206495727003,0.0732801975053855,0.1178532968069179,4869.669585318916,52280512.06987383
1.3164299639788448,0.08824143095165078,0.1911385021441638,232.5972048308651,569881.5566478877
1.8671861995392987,0.08202686976143883,0.24213961762157543,3667.083979820701,8542242.41513341
0.45043725348826313,0.07819110344651825,0.07271742856741893,4101.445469034408,26809463.669847775
0.6331708661125468,0.12077480000820776,0.05303889396658751,360.5491047147891,4031543.5021372004
0.37688639114791467,0.08847995794503397,0.22996280140122033,2936.951353679604,1419378.9846979685
0.8530615622975493,0.061173225863278086,0.17385920781517986,4029.517238588297,11153928.76223546
0.9607513924721194,0.05356056179560219,0.12073678495925218,2849.0897535930562,21035075.058311176
0.761293354015623,0.02490715120576634,0.1518497011607851,412.68659298678654,3282250.389803334
1.7088537655582798,0.09581537104479598,0.19149119819053612,3497.891480401726,10207741.485084053
0.9064806553791018,0.04989498400213445,0.19779733670231495,396.9248818992123,1105911.4338653362
0.7775886664685473,0.039257409862129805,0.23157566158836185,4105.597585580548,9098505.932495503
1.2225833413690224,0.1049978952975981,0.11817384144599322,310.86749820280255,1555183.866474308
0.5395711824570965,0.10855720351680136,0.08748450930446086,773.2471669508169,3012987.7570122564
1.6637348672818675,0.11778013599349658,0.16712278136166364,1448.0271935640155,4394087.749330866
0.4267360942556104,0.0854649965240169,0.11561741683429198,3203.48748207792,7179576.9794509215
1.9777077922208794,0.13622709867650526,0.15675764440826492,4884.159588193399,17313395.750968333
1.6128161078043177,0.1417245579417696,0.11659673364486856,677.3319778376787,3401886.3679930526
0.6378166586080931,0.12495822217302363,0.05518903093598013,799.2675791482003,8036536.674721257
0.3093875991101241,0.10262715266106434,0.12796815288156044,1907.4649438348035,2106903.455205251
1.6862844283732181,0.05948372396685453,0.17891109904643754,4197.473775001069,22304749.732683957
1.5016574845409492,0.14778283981062876,0.20383527576355945,2389.431668478989,3506178.74398112
1.5393121856696785,0.055637701734951986,0.13346504366320577,1675.891941253526,15617795.168633636
1.6111595893661077,0.046345399858756034,0.05800471474839221,2849.8987778234205,176679443.10028058
0.4258759079479536,0.07748003479225576,0.11537817321936927,1376.563667484175,3410307.1969368476
0.9093917385252634,0.027389274192610502,0.20084760363359058,2065.6835455128526,10201222.318846896
0.4969774011927205,0.1472042804073328,0.11495763224192676,1729.765231237005,2651422.855571204
1.767275823988509,0.09649636233413524,0.18020208252897113,4040.2910098317648,13672177.272638015
1.3596068156068484,0.09240377191634279,0.13665914678596064,4628.853059546204,21881186.542737793
0.8625266422495035,0.10525351638696359,0.07548131877516125,3821.903741568868,32982831.882208157
0.4080491954862402,0.08461307421103686,0.2031146168453071,2251.509522546919,1579129.4546131734
0.8286699469166257,0.024168257222290407,0.03936909443625802,2571.2413897336523,341286810.2712931
0.8528116474454699,0.09960046754925159,0.14072476503368464,712.8611002542349,1849297.7813585221
1.540330503174709,0.11310260400433599,0.06804493787598313,3759.637084559235,66350903.833887234
1.3838477013038624,0.07417737788112691,0.0354250945645164,3022.730829035716,269615905.33952415
1.8082616623797552,0.11844842436925508,0.13567480552914724,4521.955981073438,22501483.519817103
1.1027653727753137,0.04951016891399468,0.13489929586503244,1082.9946035182506,7953291.311854946
0.5033102180951129,0.04876595683860392,0.18258720738541578,3822.6579974697993,7100599.213025923
1.5125161382790915,0.04098420839938462,0.19129265940193813,3454.8911424240296,20906073.584439572
1.5933345826487257,0.06835931877259105,0.18739204239936627,1402.6431156677857,5586057.500993389
1.2541712358681436,0.13011156460058085,0.11419850857085367,3370.155333750043,14945871.410759542
1.6106442059227537,0.12762856807937836,0.16528865106210938,4629.429564825583,12830523.557593914
1.1394525138194642,0.0697671470352555,0.15269740580811086,4600.336339568882,19334047.651226286
1.18864580994939,0.09658543567743076,0.11695920390689152,3626.1702151290924,19573633.408510145
1.0268197312095344,0.11370612114173904,0.15735891966277843,335.5582514168945,734254.8149593109
0.3432125154649618,0.05135688070164299,0.2378670116424404,4374.095252868791,3099813.2628970463
0.4834154258886175,0.04185834116631712,0.0643655610467168,3323.115174322246,55581212.53917719
0.35342961566744824,0.14637247911760043,0.22832758203067105,1621.1278405953988,450500.49180032243
1.3818976991484266,0.10028245071725041,0.032294768216135625,1017.5267723579266,80664734.07278873
0.8344051678297553,0.1475840438383763,0.09092951896738195,669.3989286868539,2746401.675743578
1.1645701749799946,0.06390827832718979,0.0862734071806515,346.16080636302877,5084916.082085928
1.8428630056743582,0.1113941209966371,0.16406397481260832,3795.1059149587068,13995211.759984775
0.7237967895530875,0.04893847275036091,0.05018173890877678,1255.630694822049,44247424.98507649
0.9976509691605706,0.05395602226560868,0.22293995072314335,218.83938661194983,488471.96272447327
1.5844369355231827,0.08654727576505113,0.2105668239469595,2046.6261940257475,5070274.136440942
0.6889568813357582,0.06155035631604926,0.1699751385276139,2464.774694902461,5729531.879346341
0.43086584670894806,0.04179080329927598,0.1254351813122055,929.2281314106218,3653391.6084168125
0.7925774699534056,0.05417449125861239,0.23457988969267804,315.83684719649386,503824.6035076582
0.5740761883318075,0.024647291280562405,0.21107170758572785,1026.7148671805376,3220634.1214142414
1.8804860089823743,0.11157507079207327,0.13484248405868632,3427.603532999214,19063001.356282696
1.6738046452595088,0.08397516542116201,0.18143087152449158,502.9940185309114,1827450.3995724136
1.3767863860677199,0.032251598632588335,0.15039388900132744,2819.68144972927,31930537.88450583
1.78148300331912,0.04232021910670386,0.15522671482930084,817.4187407500167,8568339.8522596
1.6662425307284945,0.03332948995464372,0.0961244959706184,1058.876950544055,34374638.68294325
0.6171691001062609,0.09963706507586395,0.12627945906372626,2026.0816280068236,4722000.305050309
1.8173502974329623,0.032247347269624194,0.037967929081641164,594.0441466632835,139341603.4753184
1.2168818112566062,0.1180567032945781,0.10219019908285627,948.6971636328431,5618470.570089998
1.6726482637789064,0.022666419511650854,0.18004055853329495,1809.8668161116352,24721730.412796807
1.8233552098699386,0.05241885243946598,0.23923968701642284,1715.3781269419976,6255016.223582888
0.8406059074521686,0.13578666786594792,0.24150474593549467,3771.430279811086,2401824.6692662383
0.4870882716970505,0.113409071355892,0.14781625989872507,466.4332951194794,550118.5045584857
0.6874897763213008,0.029485883280339402,0.15952311791620388,4316.208604765083,23727857.189813305
1.0260832406646356,0.12674639358307338,0.06271587266522252,4099.537636623329,50626531.27171118
1.6906251020682384,0.08409456580022663,0.17992086486151207,3853.3590344904983,14358433.02634328
1.7632419915357838,0.1300817935319478,0.036251522315108836,1615.924576069349,100003509.85683772
0.3118186219030242,0.09809617067855114,0.08547770773387225,4132.120749149859,10786201.111792259
1.1682704143818616,0.10863829416427163,0.1737235698756517,995.7301934174759,2128804.979237021
1.0095987053529243,0.14915520285144204,0.09137133025500255,709.6051086896383,3451902.069279339
0.6775832778002414,0.05020362097012236,0.0314647810463245,320.286034098488,26197959.21535628
0.5037711244672607,0.10111292471898049,0.21133019415072166,4702.6207787273215,3147709.920464002
0.8739457913861675,0.07984178070746178,0.09137590164094951,1609.253398755841,12658044.426591352
0.8494449844352838,0.021881183395372455,0.03720127783565899,1435.8064514447155,241655055.6239083
1.1819440569637223,0.03549971511632163,0.07790452372141334,4547.073200748113,149668324.16800672
1.4951322301218024,0.10438192627001126,0.06094366786095104,4529.252358945832,104803283.44626991
0.9181703240447998,0.09373120142874099,0.19808902708943468,4626.012620552493,6929091.461138253
1.9520295406256332,0.09194584295128458,0.09398733073341793,2531.1518524925496,36499348.011414565
1.9361604014015892,0.024141379128673812,0.2050800305591615,4343.136805314571,49692090.79466096
0.728029902903119,0.08100938952680092,0.05998457949932515,4758.752891219869,71314694.31238359
1.1453224600170553,0.14020096631952872,0.13336221129513928,1690.6230152961796,4659177.133291771
0.8114931266885084,0.07168694301038406,0.17824854071721963,2152.48458784452,4601337.822394536
0.7842288404416949,0.10123992107249934,0.16995789638914663,3624.2769179451457,5831508.877974008
0.36270781050270573,0.12137642783100867,0.1582597642839618,1571.7631264441743,1125174.4794500475
1.3362593677658245,0.1219102862884454,0.23270896844416905,3793.665613672029,4607172.445359546
1.1545543394890645,0.08750641071138528,0.07256078397255121,462.0715115463163,6947539.402423217
0.38751387712498186,0.13153375290230374,0.13355541702628423,2665.142083013857,2641183.9516616846
0.7736989892022395,0.07087915213728711,0.223318286516654,699.3360720103515,918421.6695333291
1.8440520061433112,0.1355301179220238,0.03791556608688612,1537.2850345397146,87298726.73350371
0.7072552141338531,0.051229531631420896,0.03285430169820731,1367.2644231837128,104924052.13224813
0.5463212825550793,0.05642813290877424,0.07365952613840702,4210.767160457064,45082404.87516839
1.1320696924718572,0.026905681145870143,0.16559488049374424,1048.2345514903677,9650394.814306756
1.9756057719880211,0.12342563875049678,0.07977231408345559,4061.3948087796825,61293861.35173325
0.7114939615695507,0.07421718071025173,0.06375517327602377,3990.4056949488177,56468234.16010896
1.4426304305899935,0.049785159808481874,0.12552453253240717,2544.5269722304265,28077359.78784349
1.59475334605882,0.05013273609015536,0.16112755581696464,1245.831952421035,9158897.347487899
0.7039838247870794,0.1371819923598003,0.0771682726138503,1211.7920657854913,6265667.896418579
1.5379677926401614,0.1284091580599348,0.08915897294646068,2378.130770867654,21498497.60961361
0.9252313256227305,0.09195901509643384,0.1611186401066482,143.16413622822992,332927.6992258059
1.3749199120090851,0.10009440405404375,0.23751983705757412,2703.6186975956944,3949703.7446884816
1.377000508293521,0.08166232417153783,0.17519059731076028,4768.619676258571,15719354.730873467
1.2108169629270893,0.07091665057424515,0.2000679530244488,858.063721126723,2196069.166968041
0.4534926090924941,0.1390119945583831,0.10436632179375782,2909.3935452304568,5228184.491595307
1.7200142425017046,0.03632965145763927,0.0826185026584272,4812.715574357839,200289240.0887107
0.8453261104519509,0.07439808266310964,0.12448158093660319,4316.558483508841,18990711.208707135
0.6170814676797522,0.0647930480384238,0.20564055060368494,4266.862570268568,5765758.957605289
0.36931774064309864,0.08475959363264929,0.12494891761182784,4127.064658941326,6910967.186058275
1.304518003420011,0.07949214369087276,0.21474684402166802,1614.2156696753095,3446554.079243681
1.4518594151318802,0.08745563911464059,0.24741755555987924,4464.02247320738,7263623.857079102
0.32819930917735546,0.038189467039509234,0.03656613311797736,4712.567721042538,181737624.7621413
1.1705581991087777,0.08670839519672603,0.03044433589925185,2529.382874165293,221047026.4658086
0.6850428178364945,0.051514445805337414,0.054405631670073215,1837.398131571348,49528536.14089963
1.3967937436960647,0.04396307536846486,0.10840502541889964,2129.7221764686947,34547735.68393433
0.5964229293084855,0.028428448442204858,0.050139708103449455,1737.6115649732014,87004460.83740221
1.474594154774192,0.11914483263829832,0.22025282985231387,1140.8503659202463,1746361.863681498
0.9574500887109136,0.07556744971135279,0.025323637736224675,3130.397504239158,371090582.2968655
1.8924409808524487,0.10146367883052859,0.09263232475723919,2856.724742602082,37256860.78966719
0.5337856050481885,0.11458713462961664,0.062479764783667235,2366.6668480924504,16944962.186070245
0.8798127967854394,0.10831116649076196,0.23425404593623242,569.6423947556757,505936.9450762891
0.4929049861090014,0.08116509348165869,0.1739806311247064,4004.775527059399,4820826.959518558
1.8719791510735568,0.07042680876372488,0.22976695898381613,957.1744574788671,2891546.6041326616
1.7914769007476676,0.06887478825328629,0.24363560337139048,661.3540126406359,1738820.181022289
0.7385007671157645,0.10320634360090733,0.13433259604579492,3153.0498378664424,7501771.451287626
1.4219728782581045,0.08432326614244355,0.07389339485104604,2053.3573700648435,38049455.43974836
1.689277740342067,0.1303871922385064,0.06455762082521554,393.0615292264144,7331331.9229541365
1.243841379719086,0.13371125796247257,0.07127133818774332,1842.2849393091851,20243017.55802922
1.200405983205211,0.0421728491408474,0.18297646075306068,3881.723726196318,19800704.18798423
0.7111488945307678,0.037710374700944335,0.02930251746829017,3114.721105563778,410449981.67392063
0.45827470527002867,0.10195212038467995,0.03181304679752442,1877.6515126362842,50036317.23901317
1.8252667885206555,0.05915934724809632,0.1598728767481245,1039.8434790094816,7531346.377141522
1.8307106971776619,0.022414193439462854,0.16767314374960351,3195.798541943389,55705776.70306511
1.3762724773645556,0.13552354701718416,0.1730104725941658,4449.020974637141,9056504.012327356
0.8763506447827911,0.049497099741695076,0.10553251605537599,3266.7363182779777,31159530.43596628
0.8936562768415235,0.1408064847191552,0.20536732440425523,4083.2288877860983,3686719.8679298153
1.534124654079407,0.11326647861417298,0.14273365517712205,2655.486408916418,10592581.370921304
1.825087441919381,0.11914495368849297,0.04425709490216648,3618.058423031041,169773164.63712147
1.8080469212506993,0.04618999445311085,0.2033328406254894,4491.511191513927,25514700.064838484
1.6257884279579606,0.05044527533018568,0.2392055908422054,3888.57699346741,13141436.231785802
1.3914537984622892,0.08776480799712856,0.033808351990542496,4558.284371650914,379361319.15113723
0.44303794049158296,0.042372980844482086,0.11001080790113339,2212.584050368693,11469176.137657432
0.5747688139608433,0.05970612004879419,0.13212869031199195,4530.679250122577,14989759.103887616
1.8275421204960347,0.06179012213321458,0.0536882748180129,3145.679448960367,193666792.2444406
1.330929401421303,0.040751891322859335,0.21957305799006174,4363.238953800299,17734109.972365044
0.31563498774827037,0.046673768341370894,0.08535441832471014,292.94499914539347,1631539.5154961597
0.47250162287225456,0.12251173946107335,0.20009196418577682,3323.476671376327,1920924.0257045855
1.4279530074836948,0.041735461091144885,0.17432873086651268,4255.077886501704,28742830.049610954
0.30860469253857176,0.023699460939709923,0.15755053916741538,953.5899648516788,3001492.017610862
0.5733736874097477,0.10181614254176201,0.06419285520020751,3342.755973978123,27409660.610811
1.2328474419231963,0.14687780552101848,0.07076180972670831,4142.278099661495,41662545.73859887
1.4762218360775785,0.06305779590100578,0.030890133091710945,1510.9519111999216,222420684.1713033
1.408334141154421,0.0354252414155128,0.07536385884992126,2085.707006741321,87593359.76279269
0.6812578260829516,0.094150352297779,0.09945203017591825,2890.6368206461752,12688404.916606333
1.510704676290811,0.137826047442434,0.21162341988835784,2643.921675534354,3882582.1245485507
0.7033234487445601,0.12192803137770225,0.10427031334440523,292.02802588196465,929621.0750466057
0.8531794868707552,0.10092706289365308,0.19356301003608947,583.4932806185259,789905.5142577492
1.569035388700641,0.06095734455898792,0.12107172469796215,592.2862385913704,6240280.813966092
1.404375928380265,0.0904444225259086,0.20051971175859434,1385.1127369459575,3209399.7660343023
1.7436797978401024,0.0318618293695532,0.24454246810051916,1304.7341527320013,7164084.953213802
1.4179419169105838,0.1082629051564871,0.07516355835324343,3736.889680555318,51978725.61737266
1.2661246256703018,0.11426248245669461,0.21833857075169152,2906.447491479108,4053457.333361802
0.4592471053077572,0.14545411097828945,0.16301953985032816,3843.4828147616818,2739790.121133216
0.9251168652010369,0.05385165663685931,0.20797768016539062,442.4906813132636,1054434.119524718
0.7508440250589332,0.022399334475592943,0.1698647575215952,2477.549763610843,17269576.36200259
0.7147823937444421,0.09092910037552958,0.11750838667305455,1686.5003383998203,5760642.284916068
1.9541179430791575,0.11188276557158588,0.07245723607161178,4264.702622703157,85126358.57218929
0.9682661319334926,0.12275297186478845,0.03610810182616796,3568.166868858526,129523871.12193921
1.8164791438010925,0.045186061293225374,0.14316922382596492,4359.366507051302,51298093.0872248
1.372935664195347,0.05402787297481308,0.24777500174117909,327.4928997896943,813336.907128176
1.6511792160208023,0.08663682028474853,0.18974961515326744,3632.035098876342,11535360.949398663
1.1544830582788266,0.06297810529610025,0.09528947452177383,2746.0409255819322,33263379.085069217
1.2807366038648105,0.13186649325636784,0.2102571040199491,4142.500142176272,5460567.633470889
1.1372800794920686,0.08158881998603364,0.1968663200405735,2585.086895536523,5578537.157471308
0.6319130792566756,0.12394522373326039,0.08477623247129507,2747.024481719354,11692115.70510679
1.528168595944559,0.09548056886270599,0.023290722652673977,353.6601666161191,62607699.02476837
0.7773130161494548,0.12050171841022457,0.04717740686280841,3375.762038676237,58702641.425791815
0.3413371429334715,0.06324748824894211,0.22178042377177323,1438.3853904647451,946935.420366261
1.3973029030421853,0.12808416085094046,0.2124094981201205,196.5002186762204,285076.59104340046
0.6010881549919832,0.05569440102163281,0.08789807020202337,425.5420962795472,3566660.1608630633
1.8987795933999543,0.09099284504042782,0.0855949480454167,4790.699483933526,81869327.94516177
1.9216785809043986,0.04782092471260365,0.20235894703356835,1795.7787189412502,10573579.351115657
1.8552694633747624,0.08181844781140514,0.23567961807594706,4353.570580243679,10663715.473546026
0.9292697904342555,0.06136277723613141,0.199201569063448,4802.418446939354,10996704.39269312
0.32627624809907463,0.05467144598283785,0.15928309571707513,4722.0092253028815,6664439.123206786
1.878141556399133,0.14570805234364487,0.07581441057631505,4420.453679427159,59478408.28869629
1.0279130521394344,0.04080963371327498,0.14092202024190995,4484.735171060374,34129035.54356156
1.9433131923742382,0.12235235886946139,0.07370772747645087,1516.1394172706623,26594681.81294823
1.9381539610517298,0.14794144473281792,0.20584262662225794,842.2024622757556,1562411.9242583266
1.750116074294512,0.022587192886210118,0.10900104828907958,3232.386554230826,126478814.33776404
0.8005631165182956,0.11087356382547235,0.21175035990862603,2491.717400157237,2407516.6045887647
0.9546661386232729,0.05287853472231732,0.10777012013602683,583.8589216063381,5445459.641718492
1.7469323415786568,0.025263417162679578,0.209554363195975,3419.952448509813,32311855.205591436
0.838767408765672,0.072375645264362,0.09666309748800565,2858.0140366753894,21268814.86703443
0.5881376693663571,0.14157831532221377,0.12123052206206407,4329.030263971152,7341759.900116144
1.2465621461791951,0.0215294622677097,0.16156233644881124,3085.000598873153,41058871.13104578
1.8914631160733277,0.09642513995087162,0.0361661512268813,2912.336280636593,262057010.2830217
1.4832506543474542,0.08518154221739217,0.23808762421755683,2259.6834443298767,4164801.059220378
1.2691039891519205,0.1335399413682362,0.15192933080847473,2367.6566424554644,5848880.519851515
0.4652000394103065,0.030920222887681335,0.13679860337888453,4776.468012197669,23040501.29780554
1.3455122853885886,0.10859838388526455,0.21306061335757978,778.3854460611727,1274688.0570320664
1.9830915451772475,0.10841426079632606,0.21912542787627035,2286.472211052717,5226223.441373783
0.5381428259020908,0.10698040219209683,0.1401198930416737,3313.55344624153,5093765.70127524
1.1811604090183525,0.1425034843415548,0.23327033493253657,2221.752163392958,2030538.528437003
1.7915342222775243,0.12700137877089446,0.034889686197590544,1487.756572499713,103444087.72859773
1.5593066501821475,0.025456454411655782,0.04604193221778004,1508.0511167379887,261453130.96932444
1.4849267596919555,0.08124077059158671,0.15726129290332122,1244.9146266628072,5520496.460759227
1.4942229427780858,0.07173389730617336,0.10143514821252425,1785.1256828571393,21683734.754827704
0.9111349570735838,0.060319138741804265,0.12677178822351573,4371.206400359478,24651020.8175029
0.7991061352496387,0.07867377427003265,0.09545822011634832,2575.6002965826765,17225725.87488022
1.675913964313473,0.06994524404037707,0.1130868216323352,1277.1697675813102,14357188.86992256
1.6771927709546073,0.0762034069842265,0.20920865984364886,1984.1809134300088,5986621.434471994
1.7740229415861763,0.14730404252912352,0.15649952596649006,618.5690191849833,1824979.240118075
1.8525089393460012,0.0315222867174455,0.2493892463352046,4529.775124719816,25681184.136666086
1.1692820780635942,0.13989001307903487,0.20098221549882148,2100.1693772480166,2607491.467046791
1.1525777009682392,0.08243077275123348,0.08294323844342014,4903.916902506071,59801657.12497111
1.6571018042435177,0.10108649191494036,0.08079937707714013,1802.9399889863444,27162676.520524967
1.4049386823222008,0.12792378566030022,0.09725660212691165,4198.144631412893,29246677.01733977
1.4933436913380957,0.06686019378940322,0.2139496805489808,1356.2880351281208,3970745.356924648
1.6528475380413719,0.0759548480514357,0.026276159649630086,473.1491775502509,89475235.89615934
1.8130090810898627,0.07323740243623282,0.07294169414038928,255.4934722016234,7132576.097208637
0.8745917666476108,0.06871503292964878,0.2281312366791814,3070.225290559439,4505112.197522032
0.9384910194879048,0.14031881181409633,0.16717618029914796,1626.710991200588,2335753.874441813
0.4597692977294773,0.12776088585509157,0.07217483196524298,2273.247414331559,9422549.890752891
1.2830762396934958,0.0341699986821869,0.07040334269349348,4111.3704744438965,186878269.79577503
0.36110186545446155,0.03405603582202248,0.21840216340466903,1315.7296199045304,1754848.6587772698
1.0915166308251822,0.07562303693088886,0.2255642269037207,1612.3971360010748,2744473.6336431964
1.2224958790028801,0.032825458975265176,0.07891015092128652,4242.1473067874695,152232662.83894536
0.7871201286180834,0.10048210238524556,0.11671738235760243,2514.53513938317,8675413.556550475
1.3044165429673182,0.03867990894402541,0.21195701988451293,4155.559318557189,18716126.935099244
0.351850424896384,0.08790852431568415,0.19733171088027365,1934.9324169849504,1193302.0275217325
0.3634919208736645,0.02093859311048331,0.20720070451019942,2052.0129060528316,4978472.9041485125
1.698420953121419,0.06115752529364407,0.13923158388123283,918.9779727134556,7899075.4161166195
0.912324090399147,0.1080347940774452,0.22965628111018982,4590.094682615335,4409625.760568668
0.5160028715082041,0.0829250622296203,0.09496885510952012,4494.2401006617865,18604218.36515208
1.1878135420931675,0.14717503317986844,0.056034590899929154,4922.66337136739,75919459.47950216
1.6089890402676383,0.1336334934886074,0.1830084364899189,2071.9909231315864,4469249.923697241
0.6668957467446334,0.06667920127560965,0.14405151568158617,4111.213214617346,11889214.029738987
1.3589138088923005,0.0259132503913957,0.21655472682618063,2133.273285193381,14313057.965398386
0.4450906904894056,0.12993141901495245,0.03866662729868444,2326.0640657127665,31976775.435581204
0.3878589259866331,0.13846046034090728,0.21404925279075537,4166.99702861464,1528604.128654796
1.2033028736658515,0.1266815611444748,0.08745777023802911,969.0971773433587,7220766.8903032495
1.219079706737181,0.03663349231956943,0.17061680344868208,1179.5235788625864,8090363.86603997
1.383630832546951,0.1497289674735974,0.029229621487998833,1642.1683779394937,106570487.86441655
1.5343552673285246,0.0536159488018606,0.16020369814982816,3962.0772592502817,26507028.72887577
1.9589485350863087,0.11414663866508812,0.18497248851308726,1925.9925919036054,5796308.383747191
1.1777105921120319,0.1380445339236438,0.10481254933629268,1855.0242205757318,8643579.530467141
0.8490260040001181,0.05063932486299223,0.06954446221029226,4994.200091750685,103878379.89506344
1.6518165311067963,0.13807361210801858,0.14365505561881536,1980.6501011874493,6889192.233178976
0.7604148271455262,0.06023260529533271,0.2116338850201987,1314.0756279463762,2222389.261747655
1.0462514151995814,0.1469337189099273,0.0944158924082297,3153.7470231846223,15114802.850928208
0.4333758482818521,0.0565638026494617,0.0780679384298943,4029.2117645795042,30391492.48738601
0.3430962638062778,0.14394665721851857,0.08415512098666818,441.0783852434804,890677.1971062665
1.9365023049524726,0.02696080461604774,0.23830039517083282,3132.5719325785276,23773216.576724105
1.72116620487075,0.1122053615170757,0.10263369062584873,275.10373381310126,2403682.1804259615
1.4831561503592865,0.08917444739881049,0.020828975174306052,2679.0285197996377,616224885.6658897
0.9952200055042588,0.08212402002595498,0.19978667783071252,1359.258662413265,2476105.851679876
0.5946003441204377,0.0490542608532592,0.18083320292713972,1602.54431859861,3564128.635104008
0.5659429725408462,0.11172745267094396,0.04957070085868284,2388.770223513675,29545291.766284913
0.725412926879812,0.04480523388801992,0.24652797730102988,4642.826557653377,7420921.323265453
1.2336853300004047,0.09186943347801987,0.15985432562017557,3582.269802280595,11295205.048501533
1.514813068590106,0.0529218971952326,0.13517928291633835,4690.543421794032,44083673.06192883
